timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
"2025-11-05T00:00:00.000Z";"2025-11-05T23:59:59.999Z";"2025-11-05T20:16:00.000Z";"2025-11-05T01:40:00.000Z";"2798";146356248.91542652;150565603.51282832;143379760.24219543;149681123.05115736;111785049751934.6;2985454453623167;19944128;"2025-11-05T23:59:59.999Z"
"2025-11-04T00:00:00.000Z";"2025-11-04T23:59:59.999Z";"2025-11-04T04:06:00.000Z";"2025-11-04T21:37:00.000Z";"2798";152351191.1708385;154400496.1424065;142797315.14587557;146372509.3053953;158679905556676.22;2896992448056011;19944128;"2025-11-04T23:59:59.999Z"
"2025-11-03T00:00:00.000Z";"2025-11-03T23:59:59.999Z";"2025-11-03T00:11:00.000Z";"2025-11-03T16:09:00.000Z";"2798";158249646.20627406;158296503.03664538;150803738.83799317;152359910.56889153;104194547483947.8;3039036590004656;19944078;"2025-11-03T23:59:59.999Z"
"2025-11-02T00:00:00.000Z";"2025-11-02T23:59:59.999Z";"2025-11-02T12:06:00.000Z";"2025-11-02T22:36:00.000Z";"2798";157256757.9938256;158840097.54176563;156642864.52722758;158239235.587249;48984249948847.09;3152871738991711.5;19943653;"2025-11-02T23:59:59.999Z"
"2025-11-01T00:00:00.000Z";"2025-11-01T23:59:59.999Z";"2025-11-01T20:34:00.000Z";"2025-11-01T00:10:00.000Z";"2798";156545036.075501;157986101.81982547;156279733.81692234;157263666.08300734;36967251343889.625;3136414616320304;19943150;"2025-11-01T23:59:59.999Z"
"2025-10-31T00:00:00.000Z";"2025-10-31T23:59:59.999Z";"2025-10-31T15:11:00.000Z";"2025-10-31T00:01:00.000Z";"2798";154335931.87158445;158688503.44800842;154312927.36731517;156541511.58259758;85629950299126.52;3113516779878598;19942690;"2025-10-31T23:59:59.999Z"
"2025-10-30T00:00:00.000Z";"2025-10-30T23:59:59.999Z";"2025-10-30T07:20:00.000Z";"2025-10-30T20:00:00.000Z";"2798";156835412.15710533;159428233.64421433;152180616.3804692;154337548.0787439;99286068798623.64;3077745655439243;19942003;"2025-10-30T23:59:59.999Z"
"2025-10-29T00:00:00.000Z";"2025-10-29T23:59:59.999Z";"2025-10-29T13:28:00.000Z";"2025-10-29T18:41:00.000Z";"2798";161135560.52304196;161599979.8941849;156132876.16628215;156829863.2187915;88746298060587.25;3131883765525910;19941778;"2025-10-29T23:59:59.999Z"
"2025-10-28T00:00:00.000Z";"2025-10-28T23:59:59.999Z";"2025-10-28T14:22:00.000Z";"2025-10-28T21:09:00.000Z";"2798";163429196.8830393;166545402.41706535;160749891.054623;161185274.6738618;92402122592611.33;3224512669642085;19941362;"2025-10-28T23:59:59.999Z"
"2025-10-27T00:00:00.000Z";"2025-10-27T23:59:59.999Z";"2025-10-27T07:07:00.000Z";"2025-10-27T23:17:00.000Z";"2798";164733068.23958224;166658194.1780618;163076025.8344603;163415214.66183874;88872742376402.06;3274859663493863.5;19940893;"2025-10-27T23:59:59.999Z"
"2025-10-26T00:00:00.000Z";"2025-10-26T23:59:59.999Z";"2025-10-26T22:05:00.000Z";"2025-10-26T04:02:00.000Z";"2798";160646363.9927766;165815865.48868123;160113128.23109293;164722158.26931453;60017732071114.97;3284871702610554.5;19940434;"2025-10-26T23:59:59.999Z"
"2025-10-25T00:00:00.000Z";"2025-10-25T23:59:59.999Z";"2025-10-25T12:59:00.000Z";"2025-10-25T00:55:00.000Z";"2798";159773712.1672148;161090508.10506988;159301428.70051655;160650216.64629307;35553839098733.766;3203281911515050.5;19939959;"2025-10-25T23:59:59.999Z"
"2025-10-24T00:00:00.000Z";"2025-10-24T23:59:59.999Z";"2025-10-24T12:32:00.000Z";"2025-10-24T14:28:00.000Z";"2798";158152051.42806023;160616555.88756162;157884683.77074206;159775594.63446808;69199388270079.96;3181061498293614.5;19939446;"2025-10-24T23:59:59.999Z"
"2025-10-23T00:00:00.000Z";"2025-10-23T23:59:59.999Z";"2025-10-23T18:03:00.000Z";"2025-10-23T00:05:00.000Z";"2798";154131705.02172473;159958376.36244822;154070819.32154912;158152580.67746463;78646622017164.89;3141423337222993.5;19938884;"2025-10-23T23:59:59.999Z"
"2025-10-22T00:00:00.000Z";"2025-10-22T23:59:59.999Z";"2025-10-22T15:08:00.000Z";"2025-10-22T21:31:00.000Z";"2798";155331659.85457152;155939353.06835148;152883862.84559828;154144801.27719304;115694633103546.42;3073892407798385.5;19938465;"2025-10-22T23:59:59.999Z"
"2025-10-21T00:00:00.000Z";"2025-10-21T23:59:59.999Z";"2025-10-21T16:37:00.000Z";"2025-10-21T08:48:00.000Z";"2798";157116269.3545754;163115205.14631426;153753059.03848648;155310698.1620575;143770897018731.06;3073205560682267;19937981;"2025-10-21T23:59:59.999Z"
"2025-10-20T00:00:00.000Z";"2025-10-20T23:59:59.999Z";"2025-10-20T15:53:00.000Z";"2025-10-20T00:34:00.000Z";"2798";154496836.56570938;158640596.57271352;152891814.6651638;157118116.6336891;90291560976362.33;3134749843057339;19937518;"2025-10-20T23:59:59.999Z"
"2025-10-19T00:00:00.000Z";"2025-10-19T23:59:59.999Z";"2025-10-19T18:58:00.000Z";"2025-10-19T09:30:00.000Z";"2798";152416661.55783072;155664880.25855106;150928777.22038803;154495795.45003706;67755875908300.555;3080155835557866.5;19936690;"2025-10-19T23:59:59.999Z"
"2025-10-18T00:00:00.000Z";"2025-10-18T23:59:59.999Z";"2025-10-18T07:13:00.000Z";"2025-10-18T00:17:00.000Z";"2798";151392185.72961587;152824227.5844699;151242766.87465632;152542967.82088807;53713202530715.43;3038668947897229;19936593;"2025-10-18T23:59:59.999Z"
"2025-10-17T00:00:00.000Z";"2025-10-17T23:59:59.999Z";"2025-10-17T04:03:00.000Z";"2025-10-17T10:25:00.000Z";"2798";153259543.7282572;155154650.10752714;147396218.62389007;151369508.96990904;141251307360255.78;3007512341097866.5;19936096;"2025-10-17T23:59:59.999Z"
"2025-10-16T00:00:00.000Z";"2025-10-16T23:59:59.999Z";"2025-10-16T12:05:00.000Z";"2025-10-16T20:36:00.000Z";"2798";157431559.2323413;159244205.61690032;152409652.49283555;153269324.42814377;124070381317594.81;3064694872960534;19935256;"2025-10-16T23:59:59.999Z"
"2025-10-15T00:00:00.000Z";"2025-10-15T23:59:59.999Z";"2025-10-15T02:31:00.000Z";"2025-10-15T17:17:00.000Z";"2798";161801714.79648173;161890110.8986228;156871220.3449431;157432973.1116114;103812278257358.47;3158930284015445;19934406;"2025-10-15T23:59:59.999Z"
"2025-10-14T00:00:00.000Z";"2025-10-14T23:59:59.999Z";"2025-10-14T00:34:00.000Z";"2025-10-14T13:39:00.000Z";"2798";164502577.3851847;164907265.74272937;157619503.9420984;161808430.76333648;131603509331157.03;3218068323574828.5;19934406;"2025-10-14T23:59:59.999Z"
"2025-10-13T00:00:00.000Z";"2025-10-13T23:59:59.999Z";"2025-10-13T19:55:00.000Z";"2025-10-13T11:31:00.000Z";"2798";164684224.14674997;165568979.62273446;162435884.47921064;164511420.30396426;102364180200184.28;3285784446390553;19934165;"2025-10-13T23:59:59.999Z"
"2025-10-12T00:00:00.000Z";"2025-10-12T23:59:59.999Z";"2025-10-12T22:03:00.000Z";"2025-10-12T01:00:00.000Z";"2798";158409491.86285037;165556476.26426736;156842754.92159674;164695790.34144267;133962785359283.22;3281499778386862.5;19932790;"2025-10-12T23:59:59.999Z"
"2025-10-11T00:00:00.000Z";"2025-10-11T23:59:59.999Z";"2025-10-11T03:02:00.000Z";"2025-10-11T21:10:00.000Z";"2798";161876005.8039922;162153462.71777943;156907117.7676922;158404295.80309278;157588107117208.72;3157543135308910;19932790;"2025-10-11T23:59:59.999Z"
"2025-10-10T00:00:00.000Z";"2025-10-10T23:59:59.999Z";"2025-10-10T13:43:00.000Z";"2025-10-10T21:21:00.000Z";"2798";173125743.1620117;174144722.30660728;149504740.31841552;161844464.76199898;217821283202760.47;3210761815869627.5;19932775;"2025-10-10T23:59:59.999Z"
"2025-10-09T00:00:00.000Z";"2025-10-09T23:59:59.999Z";"2025-10-09T12:43:00.000Z";"2025-10-09T17:01:00.000Z";"2798";175572782.6958614;175812490.4919658;170871669.63758;173126940.96781355;106270051975889.8;3453172935833835.5;19931834;"2025-10-09T23:59:59.999Z"
"2025-10-08T00:00:00.000Z";"2025-10-08T23:59:59.999Z";"2025-10-08T17:59:00.000Z";"2025-10-08T06:08:00.000Z";"2798";171918575.5028583;176834885.0185908;171918575.5028583;175598125.01863113;92513556027475.95;3479942378792630.5;19931834;"2025-10-08T23:59:59.999Z"
"2025-10-07T00:00:00.000Z";"2025-10-07T23:59:59.999Z";"2025-10-07T12:58:00.000Z";"2025-10-07T18:30:00.000Z";"2798";176014732.45901096;176758675.75147557;170700868.69070414;171922858.22766268;107440389399993.34;3415330708681431.5;19931506;"2025-10-07T23:59:59.999Z"
"2025-10-06T00:00:00.000Z";"2025-10-06T23:59:59.999Z";"2025-10-06T18:59:00.000Z";"2025-10-06T00:56:00.000Z";"2798";173786259.8752439;178021108.88152394;173786259.8752439;176015280.7809196;102108562055117.08;3498422556928871.5;19930240;"2025-10-06T23:59:59.999Z"
"2025-10-05T00:00:00.000Z";"2025-10-05T23:59:59.999Z";"2025-10-05T04:53:00.000Z";"2025-10-05T01:24:00.000Z";"2798";172314255.87147933;176733375.45702875;171993734.52128395;173790514.45803574;103722873004285.55;3464510201235584.5;19928203;"2025-10-05T23:59:59.999Z"
"2025-10-04T00:00:00.000Z";"2025-10-04T23:59:59.999Z";"2025-10-04T05:27:00.000Z";"2025-10-04T18:57:00.000Z";"2798";172100022.42661;172930728.62005135;171128942.18033826;172322360.7177547;51755183058956.125;3433913470800787.5;19928203;"2025-10-04T23:59:59.999Z"
"2025-10-03T00:00:00.000Z";"2025-10-03T23:59:59.999Z";"2025-10-03T16:38:00.000Z";"2025-10-03T08:19:00.000Z";"2798";169720251.49808043;174324539.1790899;167831611.60485485;172098703.47313303;118074842924412.38;3427364325168147;19928203;"2025-10-03T23:59:59.999Z"
"2025-10-02T00:00:00.000Z";"2025-10-02T23:59:59.999Z";"2025-10-02T19:16:00.000Z";"2025-10-02T06:03:00.000Z";"2798";166447985.78116226;170196685.32553744;165898401.54179984;169754401.34504157;100182647804310.7;3373049116336960;19928203;"2025-10-02T23:59:59.999Z"
"2025-10-01T00:00:00.000Z";"2025-10-01T23:59:59.999Z";"2025-10-01T23:59:00.000Z";"2025-10-01T00:28:00.000Z";"2798";160153968.06376004;166443135.79939106;160153968.06376004;166443135.79939106;100156166206519.42;3320153160233076.5;19928203;"2025-10-01T23:59:59.999Z"
"2025-09-30T00:00:00.000Z";"2025-09-30T23:59:59.999Z";"2025-09-30T01:16:00.000Z";"2025-09-30T10:04:00.000Z";"2798";160192879.1876237;160992740.54455686;158193987.14189732;160151849.8532096;82600327850073.94;3182898068731102.5;19928203;"2025-09-30T23:59:59.999Z"
"2025-09-29T00:00:00.000Z";"2025-09-29T23:59:59.999Z";"2025-09-29T20:45:00.000Z";"2025-09-29T07:27:00.000Z";"2798";158053819.14177185;160278411.71620592;156155372.73903725;160198293.12612894;84582874364215.81;3213716685184449;19928043;"2025-09-29T23:59:59.999Z"
"2025-09-28T00:00:00.000Z";"2025-09-28T23:59:59.999Z";"2025-09-28T23:10:00.000Z";"2025-09-28T12:50:00.000Z";"2798";154618641.10834515;158415982.94486263;153991325.2356112;158060529.86947164;47043167077970.02;3149580809181328;19927425;"2025-09-28T23:59:59.999Z"
"2025-09-27T00:00:00.000Z";"2025-09-27T23:59:59.999Z";"2025-09-27T04:35:00.000Z";"2025-09-27T09:29:00.000Z";"2798";154654156.69371885;154754749.9237555;153860709.85118198;154618634.3187723;37086448090473.8;3081099113187783.5;19927087;"2025-09-27T23:59:59.999Z"
"2025-09-26T00:00:00.000Z";"2025-09-26T23:59:59.999Z";"2025-09-26T18:28:00.000Z";"2025-09-26T11:20:00.000Z";"2798";153739567.2580599;155563581.36470944;153431513.57235262;154662178.591517;81406402939689.16;3082218563122975.5;19926631;"2025-09-26T23:59:59.999Z"
"2025-09-25T00:00:00.000Z";"2025-09-25T23:59:59.999Z";"2025-09-25T00:09:00.000Z";"2025-09-25T18:02:00.000Z";"2798";159189217.277804;159189217.277804;153347411.2614902;153751924.5097398;106091324239500.77;3051993979664481.5;19926203;"2025-09-25T23:59:59.999Z"
"2025-09-24T00:00:00.000Z";"2025-09-24T23:59:59.999Z";"2025-09-24T17:43:00.000Z";"2025-09-24T04:13:00.000Z";"2798";156009878.30578488;160117775.99755847;155232415.3988652;159187060.7038003;66918914263397.6;3145317289862456.5;19925746;"2025-09-24T23:59:59.999Z"
"2025-09-23T00:00:00.000Z";"2025-09-23T23:59:59.999Z";"2025-09-23T09:12:00.000Z";"2025-09-23T20:37:00.000Z";"2798";156776437.61985555;158031049.36902493;155503167.4095455;156023199.51932403;65642709133500.46;3103042454560422.5;19925284;"2025-09-23T23:59:59.999Z"
"2025-09-22T00:00:00.000Z";"2025-09-22T23:59:59.999Z";"2025-09-22T00:13:00.000Z";"2025-09-22T19:47:00.000Z";"2798";161113745.88241464;161251835.33180696;155844072.9142131;156763965.95105338;98762174920351.62;3139124048053817.5;19924828;"2025-09-22T23:59:59.999Z"
"2025-09-21T00:00:00.000Z";"2025-09-21T23:59:59.999Z";"2025-09-21T08:02:00.000Z";"2025-09-21T22:23:00.000Z";"2798";161699428.8438303;161938161.33533666;161031878.31610468;161109379.5866745;31431429642782.812;3209866091474834;19923296;"2025-09-21T23:59:59.999Z"
"2025-09-20T00:00:00.000Z";"2025-09-20T23:59:59.999Z";"2025-09-20T15:31:00.000Z";"2025-09-20T03:56:00.000Z";"2798";161647115.44830492;162343434.00157773;161343072.3285362;161687877.22702733;31946894934903.312;3221631698449008;19923296;"2025-09-20T23:59:59.999Z"
"2025-09-19T00:00:00.000Z";"2025-09-19T23:59:59.999Z";"2025-09-19T01:06:00.000Z";"2025-09-19T20:01:00.000Z";"2798";162557995.59810033;163613338.80422613;160913495.2103305;161643949.7956014;53884277538844.47;3198696143001323;19923296;"2025-09-19T23:59:59.999Z"
"2025-09-18T00:00:00.000Z";"2025-09-18T23:59:59.999Z";"2025-09-18T18:52:00.000Z";"2025-09-18T00:27:00.000Z";"2798";160679982.78088996;163652469.67958194;160679982.78088996;162557342.1241748;68235509678506.23;3219794266666694;19922840;"2025-09-18T23:59:59.999Z"
"2025-09-17T00:00:00.000Z";"2025-09-17T23:59:59.999Z";"2025-09-17T07:23:00.000Z";"2025-09-17T18:47:00.000Z";"2798";161080530.40979877;162063495.79294166;157948931.52933452;160689978.16975486;83446116313135.02;3198687953398846.5;19922359;"2025-09-17T23:59:59.999Z"
"2025-09-16T00:00:00.000Z";"2025-09-16T23:59:59.999Z";"2025-09-16T22:09:00.000Z";"2025-09-16T13:52:00.000Z";"2798";159978022.59440896;161303356.2855145;158657076.15639356;161084221.44769895;63453775123199.6;3226194908794654.5;19921959;"2025-09-16T23:59:59.999Z"
"2025-09-15T00:00:00.000Z";"2025-09-15T23:59:59.999Z";"2025-09-15T06:11:00.000Z";"2025-09-15T13:46:00.000Z";"2798";160755272.22614932;162181853.54277334;158803023.55724573;160007292.36265272;73744083210196.23;3203150468076587;19921468;"2025-09-15T23:59:59.999Z"
"2025-09-14T00:00:00.000Z";"2025-09-14T23:59:59.999Z";"2025-09-14T09:49:00.000Z";"2025-09-14T23:50:00.000Z";"2798";161522235.70884332;161844313.8623562;160508378.6108658;160766448.93741348;45688648168049.14;3202397198035119;19920962;"2025-09-14T23:59:59.999Z"
"2025-09-13T00:00:00.000Z";"2025-09-13T23:59:59.999Z";"2025-09-13T01:04:00.000Z";"2025-09-13T17:10:00.000Z";"2798";161721811.22247007;162057634.57599849;160544305.71114;161522532.04827237;48128427224211.89;3217598527726474.5;19920468;"2025-09-13T23:59:59.999Z"
"2025-09-12T00:00:00.000Z";"2025-09-12T23:59:59.999Z";"2025-09-12T19:56:00.000Z";"2025-09-12T12:11:00.000Z";"2798";160613713.04808104;162591965.1134071;159496641.3504333;161741503.04844192;76179612065508.64;3215638561472636;19919928;"2025-09-12T23:59:59.999Z"
"2025-09-11T00:00:00.000Z";"2025-09-11T23:59:59.999Z";"2025-09-11T23:58:00.000Z";"2025-09-11T13:19:00.000Z";"2798";158200998.8636857;160634224.2094596;157696890.8284389;160613357.87337497;63419905222418.17;3194067644055603;19919640;"2025-09-11T23:59:59.999Z"
"2025-09-10T00:00:00.000Z";"2025-09-10T23:59:59.999Z";"2025-09-10T13:50:00.000Z";"2025-09-10T01:52:00.000Z";"2798";154833440.5701209;158583377.5543664;153953972.14132628;158192573.6982158;78266121849558.03;3151352273118679;19919153;"2025-09-10T23:59:59.999Z"
"2025-09-09T00:00:00.000Z";"2025-09-09T23:59:59.999Z";"2025-09-09T07:31:00.000Z";"2025-09-09T15:46:00.000Z";"2798";155419839.24595675;157318323.60588977;153811489.7344049;154832471.71083295;63767443725001.39;3080662931082811.5;19918650;"2025-09-09T23:59:59.999Z"
"2025-09-08T00:00:00.000Z";"2025-09-08T23:59:59.999Z";"2025-09-08T15:26:00.000Z";"2025-09-08T02:22:00.000Z";"2798";154128177.03607693;156503378.9217028;153648286.39280713;155407517.43660057;55755301958149.14;3095205201885851.5;19918150;"2025-09-08T23:59:59.999Z"
"2025-09-07T00:00:00.000Z";"2025-09-07T23:59:59.999Z";"2025-09-07T23:28:00.000Z";"2025-09-07T00:03:00.000Z";"2798";152821868.33078787;154731334.99899328;152808413.27531365;154134557.34899163;34132867426052.35;3069855615859950.5;19917634;"2025-09-07T23:59:59.999Z"
"2025-09-06T00:00:00.000Z";"2025-09-06T23:59:59.999Z";"2025-09-06T03:29:00.000Z";"2025-09-06T19:55:00.000Z";"2798";153408165.64755464;154273906.41258875;152548392.65897334;152826543.41110677;29809026885705.71;3043598464696862;19917137;"2025-09-06T23:59:59.999Z"
"2025-09-05T00:00:00.000Z";"2025-09-05T23:59:59.999Z";"2025-09-05T12:56:00.000Z";"2025-09-05T17:44:00.000Z";"2798";154243703.76442665;157786509.50324747;152896529.32209888;153408743.17072994;83920175917557.4;3070014559526498;19916693;"2025-09-05T23:59:59.999Z"
"2025-09-04T00:00:00.000Z";"2025-09-04T23:59:59.999Z";"2025-09-04T00:58:00.000Z";"2025-09-04T15:22:00.000Z";"2798";155358375.12412003;156096421.29147986;152572497.6227088;154244519.45218393;83620031070599.2;3066600595501029;19916287;"2025-09-04T23:59:59.999Z"
"2025-09-03T00:00:00.000Z";"2025-09-03T23:59:59.999Z";"2025-09-03T17:53:00.000Z";"2025-09-03T07:21:00.000Z";"2798";155185393.791121;156546881.8044692;154106626.04741338;155365417.52785438;85302782218656.55;3105233911629735.5;19915362;"2025-09-03T23:59:59.999Z"
"2025-09-02T00:00:00.000Z";"2025-09-02T23:59:59.999Z";"2025-09-02T14:37:00.000Z";"2025-09-02T12:48:00.000Z";"2798";152277895.20455348;155629799.3488002;151257671.335663;155168495.20081434;104234386407920.72;3086737113584078;19915362;"2025-09-02T23:59:59.999Z"
"2025-09-01T00:00:00.000Z";"2025-09-01T23:59:59.999Z";"2025-09-01T09:34:00.000Z";"2025-09-01T05:20:00.000Z";"2798";150420396.90924093;152990026.854014;149474237.28572828;152288388.01881012;92938967875957.6;3023678664583144;19914878;"2025-09-01T23:59:59.999Z"
"2025-08-31T00:00:00.000Z";"2025-08-31T23:59:59.999Z";"2025-08-31T01:57:00.000Z";"2025-08-31T23:41:00.000Z";"2798";151145577.89108232;152079713.5838978;150247930.19103435;150431463.9421212;66651380782453.81;2993663062410051.5;19914409;"2025-08-31T23:59:59.999Z"
"2025-08-30T00:00:00.000Z";"2025-08-30T23:59:59.999Z";"2025-08-30T15:46:00.000Z";"2025-08-30T02:00:00.000Z";"2798";150577411.20195147;151299597.4200718;149237108.23213837;151131147.3661076;71512876396395.89;3009908201464529;19913968;"2025-08-30T23:59:59.999Z"
"2025-08-29T00:00:00.000Z";"2025-08-29T23:59:59.999Z";"2025-08-29T00:30:00.000Z";"2025-08-29T21:04:00.000Z";"2798";155928261.60065356;156098957.90260273;149396918.09044677;150579401.8534783;107844751463718.73;2990827359091478;19913475;"2025-08-29T23:59:59.999Z"
"2025-08-28T00:00:00.000Z";"2025-08-28T23:59:59.999Z";"2025-08-28T13:23:00.000Z";"2025-08-28T00:36:00.000Z";"2798";155012001.80404747;157335324.6145894;154256386.7909341;155940081.12351447;82036580108333.48;3123701384467446;19912962;"2025-08-28T23:59:59.999Z"
"2025-08-27T00:00:00.000Z";"2025-08-27T23:59:59.999Z";"2025-08-27T14:36:00.000Z";"2025-08-27T08:50:00.000Z";"2798";155944216.13974524;157304297.74116138;154288786.66183165;155016196.34953937;86675192679774.38;3089218089993953;19912475;"2025-08-27T23:59:59.999Z"
"2025-08-26T00:00:00.000Z";"2025-08-26T23:59:59.999Z";"2025-08-26T23:14:00.000Z";"2025-08-26T01:02:00.000Z";"2798";153077791.17997026;156787089.27042633;151110819.98909134;155958670.9785707;96464215430459.42;3094353596131203;19912006;"2025-08-26T23:59:59.999Z"
"2025-08-25T00:00:00.000Z";"2025-08-25T23:59:59.999Z";"2025-08-25T03:11:00.000Z";"2025-08-25T21:33:00.000Z";"2798";157004742.39857164;157634230.5323379;152025208.3813047;153078132.43560785;118603488521164.05;3034373180413729.5;19911534;"2025-08-25T23:59:59.999Z"
"2025-08-24T00:00:00.000Z";"2025-08-24T23:59:59.999Z";"2025-08-24T02:10:00.000Z";"2025-08-24T19:38:00.000Z";"2798";159719227.0689028;160034399.34096226;153730006.2161651;157014115.72453982;102377493948414.6;3126976678282132;19911084;"2025-08-24T23:59:59.999Z"
"2025-08-23T00:00:00.000Z";"2025-08-23T23:59:59.999Z";"2025-08-23T00:35:00.000Z";"2025-08-23T15:12:00.000Z";"2798";161766426.36013466;161946213.67781273;158540881.04770392;159701149.2370137;76653040767343.19;3180102607812783;19910581;"2025-08-23T23:59:59.999Z"
"2025-08-22T00:00:00.000Z";"2025-08-22T23:59:59.999Z";"2025-08-22T18:15:00.000Z";"2025-08-22T12:36:00.000Z";"2798";157475803.85036132;162239546.45308805;156242343.64707989;161777111.8779377;115589662863887.72;3258971235411088;19910115;"2025-08-22T23:59:59.999Z"
"2025-08-21T00:00:00.000Z";"2025-08-21T23:59:59.999Z";"2025-08-21T02:02:00.000Z";"2025-08-21T19:39:00.000Z";"2798";159747010.66529807;160458467.25466004;156874238.76823816;157472323.25410482;80824141661521.8;3129242046809844.5;19909650;"2025-08-21T23:59:59.999Z"
"2025-08-20T00:00:00.000Z";"2025-08-20T23:59:59.999Z";"2025-08-20T22:57:00.000Z";"2025-08-20T14:18:00.000Z";"2798";157095130.90184855;160236435.37660024;157095130.90184855;159745691.92903972;94670602130486.84;3167768177242684.5;19909200;"2025-08-20T23:59:59.999Z"
"2025-08-19T00:00:00.000Z";"2025-08-19T23:59:59.999Z";"2025-08-19T01:05:00.000Z";"2025-08-19T23:55:00.000Z";"2798";161332829.67302167;162093316.3244436;156985720.13161525;157126060.25351343;99454050164553.27;3117604545755468;19908743;"2025-08-19T23:59:59.999Z"
"2025-08-18T00:00:00.000Z";"2025-08-18T23:59:59.999Z";"2025-08-18T00:11:00.000Z";"2025-08-18T09:35:00.000Z";"2798";163141483.36508244;163351967.32836893;158934062.18690732;161347340.77138507;101101030591734.69;3214355576058912.5;19908312;"2025-08-18T23:59:59.999Z"
"2025-08-17T00:00:00.000Z";"2025-08-17T23:59:59.999Z";"2025-08-17T13:53:00.000Z";"2025-08-17T01:08:00.000Z";"2798";163193958.55597964;164725975.33791438;162897736.24122572;163140311.51395693;63687287905223.766;3247764558440448;19907843;"2025-08-17T23:59:59.999Z"
"2025-08-16T00:00:00.000Z";"2025-08-16T23:59:59.999Z";"2025-08-16T01:55:00.000Z";"2025-08-16T10:23:00.000Z";"2798";163062887.71289977;163892992.10706913;162887223.72959304;163191958.1715698;66721844074894.34;3248761209186890.5;19907362;"2025-08-16T23:59:59.999Z"
"2025-08-15T00:00:00.000Z";"2025-08-15T23:59:59.999Z";"2025-08-15T06:49:00.000Z";"2025-08-15T16:17:00.000Z";"2798";164394706.14264408;165759934.64385182;162244323.20173702;163062783.3968754;95367260165962.81;3245843763319762.5;19906903;"2025-08-15T23:59:59.999Z"
"2025-08-14T00:00:00.000Z";"2025-08-14T23:59:59.999Z";"2025-08-14T00:33:00.000Z";"2025-08-14T18:23:00.000Z";"2798";170184546.7115984;171673512.13032672;163029473.61646086;164386089.8412684;143576670903920.22;3251162654293893.5;19906468;"2025-08-14T23:59:59.999Z"
"2025-08-13T00:00:00.000Z";"2025-08-13T23:59:59.999Z";"2025-08-13T23:42:00.000Z";"2025-08-13T06:05:00.000Z";"2798";166325083.39454404;170654410.89046007;164374457.45645857;170187502.66756046;125820741699490.56;3398212241704502;19905968;"2025-08-13T23:59:59.999Z"
"2025-08-12T00:00:00.000Z";"2025-08-12T23:59:59.999Z";"2025-08-12T20:56:00.000Z";"2025-08-12T10:15:00.000Z";"2798";165111608.78744134;166522602.4274675;164299389.33060127;166330521.99220526;101254765698137.83;3326771342174391.5;19905281;"2025-08-12T23:59:59.999Z"
"2025-08-11T00:00:00.000Z";"2025-08-11T23:59:59.999Z";"2025-08-11T06:56:00.000Z";"2025-08-11T21:54:00.000Z";"2798";165694638.48656377;169791420.12243116;164336854.54854268;165130780.28154844;125727392012914.36;3281875415938981;19905062;"2025-08-11T23:59:59.999Z"
"2025-08-10T00:00:00.000Z";"2025-08-10T23:59:59.999Z";"2025-08-10T23:35:00.000Z";"2025-08-10T00:02:00.000Z";"2798";161788533.84895533;165713947.5748294;161771104.05274147;165694569.95769763;89930438370638.38;3297983947292257.5;19904578;"2025-08-10T23:59:59.999Z"
"2025-08-09T00:00:00.000Z";"2025-08-09T23:59:59.999Z";"2025-08-09T10:24:00.000Z";"2025-08-09T03:09:00.000Z";"2798";162039288.92888007;163745165.22013047;161602603.3469223;161792207.8144161;74999568971607.53;3220265672837693;19904165;"2025-08-09T23:59:59.999Z"
"2025-08-08T00:00:00.000Z";"2025-08-08T23:59:59.999Z";"2025-08-08T00:39:00.000Z";"2025-08-08T15:47:00.000Z";"2798";162858723.25348613;162858723.25348613;161101850.96134952;162053801.18991765;82760245256209.22;3218691755199472;19903825;"2025-08-08T23:59:59.999Z"
"2025-08-07T00:00:00.000Z";"2025-08-07T23:59:59.999Z";"2025-08-07T22:57:00.000Z";"2025-08-07T04:57:00.000Z";"2798";159361349.35524315;163096165.3509457;158047811.60289705;162846288.72276956;88736439946778.83;3240087872363291;19903384;"2025-08-07T23:59:59.999Z"
"2025-08-06T00:00:00.000Z";"2025-08-06T23:59:59.999Z";"2025-08-06T18:16:00.000Z";"2025-08-06T04:39:00.000Z";"2798";158379581.9792167;160269588.72146684;157498901.36082795;159358501.25393894;78230525037471.56;3176760692840347.5;19902853;"2025-08-06T23:59:59.999Z"
"2025-08-05T00:00:00.000Z";"2025-08-05T23:59:59.999Z";"2025-08-05T00:39:00.000Z";"2025-08-05T14:47:00.000Z";"2798";159327796.01585895;159327796.01585895;156542381.62085706;158380314.82739288;84514241401425.08;3145349127511531;19902440;"2025-08-05T23:59:59.999Z"
"2025-08-04T00:00:00.000Z";"2025-08-04T23:59:59.999Z";"2025-08-04T17:18:00.000Z";"2025-08-04T00:15:00.000Z";"2798";158889446.9357357;160390334.03858286;158380124.90119258;159327380.3155895;49775436894317.38;3185704236198132.5;19902018;"2025-08-04T23:59:59.999Z"
